tax_id	species	genus	family	order	class	phylum	superkingdom
558722	NA	NA	Flavobacteriaceae	Flavobacteriales	Flavobacteria	Bacteroidetes	Bacteria
93188	NA	NA	Flavobacteriaceae	Flavobacteriales	Flavobacteria	Bacteroidetes	Bacteria
226929	NA	NA	Flavobacteriaceae	Flavobacteriales	Flavobacteria	Bacteroidetes	Bacteria
362896	NA	NA	Flavobacteriaceae	Flavobacteriales	Flavobacteria	Bacteroidetes	Bacteria
151803	NA	NA	Flavobacteriaceae	Flavobacteriales	Flavobacteria	Bacteroidetes	Bacteria
100807	NA	NA	Flavobacteriaceae	Flavobacteriales	Flavobacteria	Bacteroidetes	Bacteria
564133	NA	NA	Flavobacteriaceae	Flavobacteriales	Flavobacteria	Bacteroidetes	Bacteria
2450	NA	Psychroserpens	Flavobacteriaceae	Flavobacteriales	Flavobacteria	Bacteroidetes	Bacteria
150437	NA	Psychroserpens	Flavobacteriaceae	Flavobacteriales	Flavobacteria	Bacteroidetes	Bacteria
262661	NA	NA	Flavobacteriaceae	Flavobacteriales	Flavobacteria	Bacteroidetes	Bacteria
93722	NA	NA	Flavobacteriaceae	Flavobacteriales	Flavobacteria	Bacteroidetes	Bacteria
590020	NA	NA	Flavobacteriaceae	Flavobacteriales	Flavobacteria	Bacteroidetes	Bacteria
93747	NA	NA	Flavobacteriaceae	Flavobacteriales	Flavobacteria	Bacteroidetes	Bacteria
510003	NA	NA	Flavobacteriaceae	Flavobacteriales	Flavobacteria	Bacteroidetes	Bacteria
243677	NA	NA	Flavobacteriaceae	Flavobacteriales	Flavobacteria	Bacteroidetes	Bacteria
139205	NA	Lacinutrix	Flavobacteriaceae	Flavobacteriales	Flavobacteria	Bacteroidetes	Bacteria
231727	NA	NA	Flavobacteriaceae	Flavobacteriales	Flavobacteria	Bacteroidetes	Bacteria
165871	NA	NA	Flavobacteriaceae	Flavobacteriales	Flavobacteria	Bacteroidetes	Bacteria
332554	NA	NA	Flavobacteriaceae	Flavobacteriales	Flavobacteria	Bacteroidetes	Bacteria
353843	NA	NA	Flavobacteriaceae	Flavobacteriales	Flavobacteria	Bacteroidetes	Bacteria
317388	NA	Olleya	Flavobacteriaceae	Flavobacteriales	Flavobacteria	Bacteroidetes	Bacteria
246587	NA	NA	Flavobacteriaceae	Flavobacteriales	Flavobacteria	Bacteroidetes	Bacteria
353655	NA	NA	Flavobacteriaceae	Flavobacteriales	Flavobacteria	Bacteroidetes	Bacteria
557116	NA	NA	Flavobacteriaceae	Flavobacteriales	Flavobacteria	Bacteroidetes	Bacteria
258097	NA	NA	Flavobacteriaceae	Flavobacteriales	Flavobacteria	Bacteroidetes	Bacteria
521453	NA	NA	Flavobacteriaceae	Flavobacteriales	Flavobacteria	Bacteroidetes	Bacteria
569609	NA	NA	Flavobacteriaceae	Flavobacteriales	Flavobacteria	Bacteroidetes	Bacteria
203630	NA	NA	Flavobacteriaceae	Flavobacteriales	Flavobacteria	Bacteroidetes	Bacteria
544791	NA	NA	Flavobacteriaceae	Flavobacteriales	Flavobacteria	Bacteroidetes	Bacteria
152452	NA	NA	Flavobacteriaceae	Flavobacteriales	Flavobacteria	Bacteroidetes	Bacteria
224838	NA	NA	Flavobacteriaceae	Flavobacteriales	Flavobacteria	Bacteroidetes	Bacteria
548650	NA	NA	Flavobacteriaceae	Flavobacteriales	Flavobacteria	Bacteroidetes	Bacteria
179639	NA	NA	Flavobacteriaceae	Flavobacteriales	Flavobacteria	Bacteroidetes	Bacteria
148990	NA	NA	Flavobacteriaceae	Flavobacteriales	Flavobacteria	Bacteroidetes	Bacteria
252313	NA	NA	Flavobacteriaceae	Flavobacteriales	Flavobacteria	Bacteroidetes	Bacteria
358831	NA	Polaribacter	Flavobacteriaceae	Flavobacteriales	Flavobacteria	Bacteroidetes	Bacteria
205919	NA	Polaribacter	Flavobacteriaceae	Flavobacteriales	Flavobacteria	Bacteroidetes	Bacteria
192041	NA	Polaribacter	Flavobacteriaceae	Flavobacteriales	Flavobacteria	Bacteroidetes	Bacteria
179748	NA	Polaribacter	Flavobacteriaceae	Flavobacteriales	Flavobacteria	Bacteroidetes	Bacteria
250970	NA	Polaribacter	Flavobacteriaceae	Flavobacteriales	Flavobacteria	Bacteroidetes	Bacteria
81979	NA	Polaribacter	Flavobacteriaceae	Flavobacteriales	Flavobacteria	Bacteroidetes	Bacteria
535272	NA	Tenacibaculum	Flavobacteriaceae	Flavobacteriales	Flavobacteria	Bacteroidetes	Bacteria
233273	Tenacibaculumsoleae	Tenacibaculum	Flavobacteriaceae	Flavobacteriales	Flavobacteria	Bacteroidetes	Bacteria
580835	NA	Tenacibaculum	Flavobacteriaceae	Flavobacteriales	Flavobacteria	Bacteroidetes	Bacteria
61125	NA	Tenacibaculum	Flavobacteriaceae	Flavobacteriales	Flavobacteria	Bacteroidetes	Bacteria
113326	NA	NA	Flavobacteriaceae	Flavobacteriales	Flavobacteria	Bacteroidetes	Bacteria
512761	NA	NA	Flavobacteriaceae	Flavobacteriales	Flavobacteria	Bacteroidetes	Bacteria
176313	NA	NA	Flavobacteriaceae	Flavobacteriales	Flavobacteria	Bacteroidetes	Bacteria
154027	NA	NA	Flavobacteriaceae	Flavobacteriales	Flavobacteria	Bacteroidetes	Bacteria
292328	NA	NA	Flavobacteriaceae	Flavobacteriales	Flavobacteria	Bacteroidetes	Bacteria
82260	NA	NA	Flavobacteriaceae	Flavobacteriales	Flavobacteria	Bacteroidetes	Bacteria
263010	NA	NA	Flavobacteriaceae	Flavobacteriales	Flavobacteria	Bacteroidetes	Bacteria
215211	NA	NA	Flavobacteriaceae	Flavobacteriales	Flavobacteria	Bacteroidetes	Bacteria
353686	NA	NA	Flavobacteriaceae	Flavobacteriales	Flavobacteria	Bacteroidetes	Bacteria
183535	NA	Haloanella	Flavobacteriaceae	Flavobacteriales	Flavobacteria	Bacteroidetes	Bacteria
335420	NA	Sejongia	Flavobacteriaceae	Flavobacteriales	Flavobacteria	Bacteroidetes	Bacteria
253429	NA	NA	Flavobacteriaceae	Flavobacteriales	Flavobacteria	Bacteroidetes	Bacteria
115159	NA	Chryseobacterium	Flavobacteriaceae	Flavobacteriales	Flavobacteria	Bacteroidetes	Bacteria
155194	NA	Chryseobacterium	Flavobacteriaceae	Flavobacteriales	Flavobacteria	Bacteroidetes	Bacteria
286716	NA	NA	Flavobacteriaceae	Flavobacteriales	Flavobacteria	Bacteroidetes	Bacteria
137197	NA	NA	Flavobacteriaceae	Flavobacteriales	Flavobacteria	Bacteroidetes	Bacteria
142000	NA	NA	Flavobacteriaceae	Flavobacteriales	Flavobacteria	Bacteroidetes	Bacteria
204845	NA	NA	Flavobacteriaceae	Flavobacteriales	Flavobacteria	Bacteroidetes	Bacteria
148090	Wautersiellafalsenii	Wautersiella	Flavobacteriaceae	Flavobacteriales	Flavobacteria	Bacteroidetes	Bacteria
136955	NA	NA	NA	Flavobacteriales	Flavobacteria	Bacteroidetes	Bacteria
572612	NA	NA	Cryomorphaceae	Flavobacteriales	Flavobacteria	Bacteroidetes	Bacteria
58645	NA	NA	Cryomorphaceae	Flavobacteriales	Flavobacteria	Bacteroidetes	Bacteria
80707	NA	NA	Cryomorphaceae	Flavobacteriales	Flavobacteria	Bacteroidetes	Bacteria
293440	NA	NA	Cryomorphaceae	Flavobacteriales	Flavobacteria	Bacteroidetes	Bacteria
326618	NA	NA	Cryomorphaceae	Flavobacteriales	Flavobacteria	Bacteroidetes	Bacteria
277616	NA	NA	Cryomorphaceae	Flavobacteriales	Flavobacteria	Bacteroidetes	Bacteria
327084	NA	NA	Cryomorphaceae	Flavobacteriales	Flavobacteria	Bacteroidetes	Bacteria
308722	NA	NA	Cryomorphaceae	Flavobacteriales	Flavobacteria	Bacteroidetes	Bacteria
195676	NA	NA	Cryomorphaceae	Flavobacteriales	Flavobacteria	Bacteroidetes	Bacteria
560879	NA	Fluviicola	Cryomorphaceae	Flavobacteriales	Flavobacteria	Bacteroidetes	Bacteria
142093	NA	Fluviicola	Cryomorphaceae	Flavobacteriales	Flavobacteria	Bacteroidetes	Bacteria
402252	NA	Fluviicola	Cryomorphaceae	Flavobacteriales	Flavobacteria	Bacteroidetes	Bacteria
546283	NA	Fluviicola	Cryomorphaceae	Flavobacteriales	Flavobacteria	Bacteroidetes	Bacteria
228555	NA	Fluviicola	Cryomorphaceae	Flavobacteriales	Flavobacteria	Bacteroidetes	Bacteria
378282	NA	Fluviicola	Cryomorphaceae	Flavobacteriales	Flavobacteria	Bacteroidetes	Bacteria
20456	NA	Fluviicola	Cryomorphaceae	Flavobacteriales	Flavobacteria	Bacteroidetes	Bacteria
533497	NA	Fluviicola	Cryomorphaceae	Flavobacteriales	Flavobacteria	Bacteroidetes	Bacteria
468138	NA	Fluviicola	Cryomorphaceae	Flavobacteriales	Flavobacteria	Bacteroidetes	Bacteria
237434	NA	NA	Cryomorphaceae	Flavobacteriales	Flavobacteria	Bacteroidetes	Bacteria
140107	NA	NA	Cryomorphaceae	Flavobacteriales	Flavobacteria	Bacteroidetes	Bacteria
103229	NA	NA	Cryomorphaceae	Flavobacteriales	Flavobacteria	Bacteroidetes	Bacteria
179461	NA	NA	Cryomorphaceae	Flavobacteriales	Flavobacteria	Bacteroidetes	Bacteria
260072	NA	NA	Cryomorphaceae	Flavobacteriales	Flavobacteria	Bacteroidetes	Bacteria
225149	NA	NA	Marinilabiaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
510458	NA	NA	NA	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
174634	NA	NA	NA	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
197817	NA	NA	Porphyromonadaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
347862	NA	Odoribacter	Porphyromonadaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
107252	NA	NA	Porphyromonadaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
366044	NA	NA	Porphyromonadaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
354185	NA	NA	Porphyromonadaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
525962	NA	NA	NA	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
382628	NA	NA	NA	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
584987	NA	NA	NA	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
571300	NA	NA	NA	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
554622	NA	NA	NA	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
146517	NA	NA	NA	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
325619	NA	NA	NA	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
545634	NA	NA	NA	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
258102	NA	NA	NA	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
59897	NA	NA	NA	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
247849	NA	NA	NA	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
108426	NA	NA	NA	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
560122	NA	NA	NA	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
458762	NA	NA	NA	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
75260	NA	NA	NA	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
284431	NA	NA	NA	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
232382	NA	NA	NA	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
518407	NA	NA	NA	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
202437	NA	NA	NA	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
253703	NA	NA	NA	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
232933	NA	NA	NA	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
544483	NA	NA	NA	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
247883	NA	NA	NA	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
141996	NA	NA	NA	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
213042	NA	NA	NA	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
1896	NA	NA	NA	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
578372	NA	NA	NA	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
549388	NA	NA	NA	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
80197	NA	NA	NA	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
286918	NA	NA	NA	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
284550	NA	NA	NA	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
511725	NA	NA	NA	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
583211	NA	NA	NA	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
544325	NA	NA	NA	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
586380	NA	NA	NA	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
282750	NA	NA	NA	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
245082	NA	NA	NA	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
105837	NA	NA	NA	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
184224	NA	NA	NA	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
572774	NA	NA	NA	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
285668	NA	NA	NA	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
109168	NA	NA	NA	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
52484	NA	NA	NA	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
112727	NA	NA	NA	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
282451	NA	NA	NA	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
533883	NA	NA	NA	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
156416	NA	NA	NA	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
255253	NA	NA	NA	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
2476	NA	NA	NA	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
252310	NA	NA	NA	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
239769	NA	NA	NA	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
251268	NA	NA	NA	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
533502	NA	NA	NA	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
100286	NA	NA	NA	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
551394	NA	NA	NA	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
159207	NA	NA	NA	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
139354	NA	NA	NA	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
565133	NA	NA	NA	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
149156	NA	NA	NA	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
364844	NA	NA	NA	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
74314	NA	NA	NA	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
578799	NA	NA	NA	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
278873	NA	NA	NA	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
517293	NA	NA	NA	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
2000	Bacteroidesfragilis	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
130007	Bacteroidesfragilis	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
322235	Bacteroidesuniformis	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
174194	NA	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
175617	NA	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
469778	Bacteroidescoprophilus	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
356051	NA	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
213284	NA	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
196778	NA	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
550814	NA	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
158660	NA	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
331820	NA	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
174809	NA	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
366374	NA	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
469709	Bacteroidesdorei	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
244304	NA	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
205290	NA	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
315575	Bacteroidescoprocola	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
187179	NA	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
208972	NA	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
537247	NA	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
532612	NA	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
130228	Bacteroidesplebeius	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
564649	NA	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
242308	NA	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
415631	NA	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
89232	NA	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
588912	NA	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
532929	NA	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
2181	NA	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
404318	NA	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
114946	Prevotellananceiensis	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
543900	NA	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
495394	NA	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
181627	NA	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
295322	NA	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
24907	NA	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
239506	NA	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
88035	NA	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
172962	NA	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
185522	NA	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
484332	Prevotellacopri	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
560836	NA	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
290109	NA	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
536652	NA	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
301656	NA	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
516464	NA	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
184464	NA	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
197149	NA	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
296873	NA	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
313753	NA	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
288932	NA	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
198806	NA	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
104043	NA	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
244669	NA	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
570119	NA	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
471156	Prevotellaveroralis	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
471122	Prevotellamelaninogenica	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
88701	NA	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
484401	Prevotellaoris	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
99412	NA	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
2196	NA	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
102425	Prevotellanigrescens	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
63123	NA	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
106565	Prevotellaintermedia	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
530801	Prevotellapallens	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
2222	Prevotellapallens	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
536919	NA	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
544531	Prevotellaoulorum	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
68338	NA	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
484338	Prevotellatannerae	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
539347	NA	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
92743	NA	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
28952	NA	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
373870	NA	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
288889	NA	NA	NA	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
191898	NA	NA	NA	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
182810	NA	NA	NA	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
332311	Bacteroideseggerthii	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
469800	Bacteroideseggerthii	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
361304	NA	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
361496	NA	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
197052	NA	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
127309	NA	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
313166	NA	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
567197	NA	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
195926	NA	NA	NA	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
25165	NA	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
363625	Bacteroidesovatus	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
365909	Bacteroidesovatus	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
248140	Bacteroidescaccae	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
318215	Bacteroidesacidifaciens	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
195781	NA	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
348374	NA	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
368270	NA	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
583117	NA	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
362168	NA	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
470812	NA	Porphyromonas	Porphyromonadaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
470807	Porphyromonasendodontalis	Porphyromonas	Porphyromonadaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
1941	NA	Porphyromonas	Porphyromonadaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
268540	NA	Porphyromonas	Porphyromonadaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
556500	NA	Porphyromonas	Porphyromonadaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
1931	NA	Porphyromonas	Porphyromonadaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
423742	NA	Porphyromonas	Porphyromonadaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
131765	NA	Porphyromonas	Porphyromonadaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
385147	NA	Porphyromonas	Porphyromonadaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
22635	Tannerellaforsythia	Tannerella	Porphyromonadaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
237323	NA	Tannerella	Porphyromonadaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
158466	NA	Parabacteroides	Porphyromonadaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
291090	Parabacteroidesdistasonis	Parabacteroides	Porphyromonadaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
